"item_id","bi_st","category","sku"
575307,Net,Women's Fashion,memsaab_Je-1-B
575308,Valid,Beauty & Grooming,Atiqa_ABO-08
575309,Valid,Women's Fashion,lala_USS17-DTP-006B-1000180699877
575310,Valid,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575311,Net,Men's Fashion,mytee_mytee302-L
575313,Net,Men's Fashion,Mardaz_GE956FA1CZZFWNAFAMZ-L
575315,Net,Men's Fashion,Mardaz_MA305FA0PXTK8NAFAMZ-L
575317,Net,Soghaat,AlMuhafizMultaniSohanHalwa_Pista_250gm
575318,Net,Soghaat,RS_Karachi Halwa Tin
575319,Gross,Men's Fashion,Atalian _Brogue4-Brown-10
575321,Gross,Men's Fashion,Footlib_C325-2-Brown-44
575323,Net,Men's Fashion,Ref_Creedo 2084-Tan-44
575325,Valid,Men's Fashion,Footlib_C325-2-Brown-44
575327,Valid,Men's Fashion,Ref_K2 1161 Navy-44
575329,Valid,Men's Fashion,My Foot_cl-103-b-Blue-41
575331,Valid,Men's Fashion,Ref_Frankfort NBK 2023-44
575333,Valid,Men's Fashion,Bata_8818237-44
575335,Net,Computing,ABT_AUV140-32G-RBE-32GB-UV-140
575336,Net,Women's Fashion,GA_C-434-136145
575337,Valid,Computing,Transcend_TS3TSJ25H3P
575338,Valid,Women's Fashion,GA_BS-11-136012
575339,Valid,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575340,Valid,Mobiles & Tablets,Samsung-Galaxy-J5-Pro-J530-Gold
575341,Net,Men's Fashion,TM_TM/BXR-2-Black & E/Grey -L
575343,Net,Men's Fashion,Grace_Seamless-Trunk-Grey-M
575345,Net,Men's Fashion,TM_TM/BXR-2-White & E/Grey -L
575347,Net,Men's Fashion,Grace_Seamless-Trunk-Black-L
575349,Valid,Men's Fashion,EMJM_24010030403-36
575353,Valid,Men's Fashion,oasis_Oasis-023-36
575355,Valid,Men's Fashion,MRK_MEN-TROUSER
575357,Valid,Mobiles & Tablets,Infinix_HotSmartX5010Black
575358,Valid,Mobiles & Tablets,Samsung_ J3-J320F-Gold
575359,Valid,Men's Fashion,WB_T-77-Grey-M
575361,Valid,Men's Fashion,HFS_HFS-J2-36
575363,Valid,Men's Fashion,EMJM_240200312603-36
575365,Valid,Men's Fashion,Rubian_41
575366,Valid,Men's Fashion,Rubian_43
575367,Valid,Men's Fashion,Mochi_ MB-801-BR-36
575369,Valid,Mobiles & Tablets,BD_BIG DEAL_13
575370,Valid,Mobiles & Tablets,Infinix_HotSmartX5010Black
575371,Valid,Men's Fashion,My Foot_61253-Brown-40
575373,Valid,Men's Fashion,fstore_mdc-543
575374,Valid,Men's Fashion,BT_BT-268
575375,Valid,Men's Fashion,Prime_MJ-BR004-34
575377,Valid,Men's Fashion,Mardaz_MA305FA0EID50NAFAMZ-L
575379,Net,Home & Living,BD_BIG DEAL_19
575380,Valid,Home & Living,JBS_SZ-005
575381,Valid,Home & Living,BE_MEAT-TENDERIZER
575382,Valid,Home & Living,BO_Meat Mallet Steel Hammer - Silver
575383,Valid,Home & Living,JBS_SZ-006
575384,Gross,Women's Fashion,Gshop_GS-J14
575385,Net,Women's Fashion,Gshop_GS-J14
575386,Valid,Superstore,sgm_2-Cylinder-Heavy-Duty-Air-Compressor
575387,Net,Mobiles & Tablets,Romoss_1015
575388,Gross,Mobiles & Tablets,Huawei-Ascend-Y5-II-4G-2017-white
575389,Valid,Mobiles & Tablets,PTCL_Charji EVO TAB
575390,Net,Home & Living,emart_Camry Weight Scale BR-2017
575391,Net,Women's Fashion,GA_TL-81-B-134908
575392,Net,Soghaat,AlMuhafizMultaniSohanHalwa_Akhroti_250gm
575393,Net,Soghaat,AlMuhafizMultaniSohanHalwa_Badami_250gm
575394,Net,Men's Fashion,MD-DZ-09 Silver
575395,Valid,Mobiles & Tablets,BT_BT-336
575396,Valid,Home & Living,BE_Multifunction REFRIGERATOR storage Box-8
575397,Valid,Home & Living,emart_0-74
575398,Valid,Home & Living,Turbo_100197
575399,Valid,Home & Living,Turbo_100129
575400,Valid,Home & Living,Turbo_100157
575401,Valid,Home & Living,BO_Cutting-Board-Wooden-Small
575402,Valid,Women's Fashion,MM_MM-029
575403,Valid,Computing,oasis_Apple-Wireless-Mouse
575404,Valid,Men's Fashion,Mardaz_MA305FA16YHHUNAFAMZ
575405,Valid,Men's Fashion,MRK_MUW-BLACK-M
575407,Net,Mobiles & Tablets,BD_BIG DEAL_5
575408,Valid,Mobiles & Tablets,Samsung_J5-Prime-G570-Gold
575409,Valid,Women's Fashion,Bata_6618518-39
575411,Valid,Soghaat,ME_Double-Akhroat-Multani-Sohan-Halwa-1kg
575412,Gross,Mobiles & Tablets,e-seller_14
575413,Net,Kids & Baby,edukaan_201526
575414,Net,Kids & Baby,PlanetX_PX-9188
575415,Net,Women's Fashion,SK_RNG06G
575416,Gross,Men's Fashion,DOH_DOH-5-M
575418,Valid,Computing,coolBell_CB-8001 -Black
575419,Net,Men's Fashion,mdeal_DMC-617-8
575421,Gross,Kids & Baby,PlanetX_PX-9034
575422,Gross,Kids & Baby,BO_Rubik's-Magic-Cube
575423,Gross,Kids & Baby,Edukaan_200565
575424,Gross,Health & Sports,Aladdin_Waist Trimmer Disc - Black
575425,Gross,Books,Zia_147P
575426,Gross,Kids & Baby,BO_blocks-small-1
575427,Valid,Kids & Baby,BO_Rubik's-Magic-Cube
575428,Valid,Kids & Baby,Edukaan_200565
575429,Valid,Health & Sports,Aladdin_Waist Trimmer Disc - Black
575430,Valid,Books,Zia_147P
575431,Valid,Kids & Baby,BO_blocks-small-1
575432,Valid,Kids & Baby,PlanetX_PX-9034
575433,Valid,Mobiles & Tablets,e-seller_202
575434,Valid,Beauty & Grooming,BD_BIG DEAL_1
575435,Valid,Women's Fashion,Brand City_Br16-Gold-8
575437,Valid,Women's Fashion,AM_gsbcfw
575438,Valid,Women's Fashion,lala_USS17-CML-003C
575439,Net,Superstore,BB_Hygienic-Home-Bundle
575440,Net,Superstore,AG_Softolin Hand Wash Peach-500ml
575441,Net,Others,"aw_Cards -(Fresh Lavender, Island Retreat)-3 CT"
575442,Net,Superstore,AG_Softolin Hand Wash Aqua-500ml
575443,Valid,Appliances,Peacock_Sandwhich maker - peacock
575444,Valid,Women's Fashion,BKS_BKS-1012
575445,Net,Men's Fashion,mdealMDWhiteKurta-L
575447,Net,Mobiles & Tablets,e-seller_14
575448,Net,Home & Living,BD_BIG DEAL_19
575449,Net,Home & Living,emart_0-74
575450,Net,Mobiles & Tablets,BT_BT-217
575451,Net,Mobiles & Tablets,BT_BT-263
575452,Valid,Beauty & Grooming,sinbo_4349
575453,Valid,Soghaat,RS_Soan Papri-500gm
575454,Valid,Soghaat,RS_Soan Papri-250gm
575455,Valid,Beauty & Grooming,shopfever_DA371HB1AHJCGNAFAMZ
575456,Valid,Soghaat,RS_Soan Papri-500gm
575457,Valid,Soghaat,RS_Soan Papri-250gm
575458,Valid,Men's Fashion,ES_D-041-Mustard-43
575460,Valid,Superstore,GFE_16_FullHDcarDVR
575461,Net,Home & Living,BO_Meat Mallet Steel Hammer - Silver
575462,Valid,Soghaat,RS_Soan Papri-500gm
575463,Valid,Soghaat,RS_Soan Papri-250gm
575464,Valid,Men's Fashion,KureshiC_RSW-009-PO2
575465,Net,Mobiles & Tablets,iGeek_Moka Fast Charging Power Bank - 7500 mAh -Pink
575466,Valid,Men's Fashion,DOH_DOH-5-M
575468,Valid,Men's Fashion,Adolphs_AD-DR-0042-M
575470,Valid,Home & Living,Aladdin_Nice_Dicer_Plus
575471,Net,Women's Fashion,GA_CL-218-B-134858
575472,Gross,Beauty & Grooming,jjp_01060632-100-001
575473,Valid,Men's Fashion,mdeal_DMC-558-XL
575475,Net,Mobiles & Tablets,MTA_1027
575476,Valid,Mobiles & Tablets,BD_BIG DEAL_10
575477,Net,Women's Fashion,memsaab_1666-C
575478,Valid,Beauty & Grooming,itter_AB 1214
575479,Valid,Superstore,sehgalmotors_5160
575480,Valid,Soghaat,Al Muhafiz Sohan Halwa Almond
575481,Valid,Soghaat,Nimcos_Dal-Moong-400gm
575482,Net,Home & Living,Fpakistan_FP041
575483,Net,Home & Living,Fpakistan_FP015
575484,Net,Soghaat,SN_ajwa100gm
575485,Valid,Mobiles & Tablets,infinix_Zero 4-Grey
575486,Net,Mobiles & Tablets,BD_BIG DEAL_3-2
575487,Valid,Entertainment,MTA_1004
575488,Net,Women's Fashion,SMA_LPD-SM
575489,Net,Men's Fashion,KureshiC_059-kur
575490,Net,Entertainment,GSW_PG-9025-Bluetooth
575491,Valid,Men's Fashion,ss_LP-036
575492,Valid,Mobiles & Tablets,huawei_Mate 9-mocjha brown
575494,Net,Mobiles & Tablets,IDROID_BALRX7-Gold
575495,Valid,Health & Sports,Sigma_1150
575496,Valid,Home & Living,BD_Big deal_70
575497,Valid,Beauty & Grooming,BE_Mimo-Massager
575498,Net,Men's Fashion,aybeez_ABZ-3530-L
575500,Net,Beauty & Grooming,samsol_1-82039-00041-8
575501,Net,Superstore,Nau_chicken-Tikka-100gm
575502,Net,Men's Fashion,Echange_EP_17-44
575504,Net,Men's Fashion,mdeal_DMC-183-L
575506,Net,Men's Fashion,mdealMDPO2B&Wkurta-L
575508,Net,Men's Fashion,DOH_DOH-43-L
575510,Net,Men's Fashion,mdealMDPO2B&Wkurta-M
575512,Net,Mobiles & Tablets,Rubian_ZipperHandsfreeBlackWooferForSmartphones
575513,Net,School & Education,paramount_9781107677739
575514,Net,Superstore,Uni-Lipton-Knorr-deal
575515,Net,Superstore,RB_HouseholdBundle
575516,Net,Mobiles & Tablets,slt_vr-gear
575517,Valid,Superstore,Uni-Dove-Lux-deal
575518,Valid,Superstore,RB_Dettol Germ Busting Kit-bf
575519,Valid,Superstore,RB_HPx5
575520,Valid,Men's Fashion,fstore_mdc-441-41
575522,Gross,Women's Fashion,Valarie_PJ10-NV-M
575524,Gross,Women's Fashion,Valarie_PJ08-NV-M
575526,Net,Mobiles & Tablets,Space_Era HD Wireless Earphones - Er-650
575527,Net,Home & Living,BE_INDUCTIVE RAINBOW GLASS-2
575528,Valid,Home & Living,BE_SPIRAL POTATO -70
575529,Valid,Others,emart_0-37
575530,Valid,Mobiles & Tablets,BParcel_BH 720 WHITE-WHITE
575531,Net,School & Education,Z&A_ZEES-0025
575532,Net,Beauty & Grooming,emart_Kalliz Facial Steamer
575533,Valid,Mobiles & Tablets,United_United - SD CARD (16gb)(Lifetime Warranty)
575534,Valid,Mobiles & Tablets,sstop_J7_Prime_360case_Black
575535,Net,Kids & Baby,PlanetX_PX-9022
575536,Net,Mobiles & Tablets,BParcel_NIA X-2 BLACK-BLACK
575537,Valid,Men's Fashion,Adolphs_AD-15
575538,Valid,Men's Fashion,mdeal_MD-Gold&Blackwatch
575539,Valid,Entertainment,igeek_EZCast_Wifi_TV_Dongle
575540,Valid,Women's Fashion,Image_P-247-L
575542,Gross,Kids & Baby,igeek__Packof3FidgetSpinnerStressReducer
575543,Net,Men's Fashion,aybeez_ABZ-681-S
575545,Valid,Beauty & Grooming,KureshiC_081-doit
575546,Valid,Beauty & Grooming,KureshiC_217-next
575547,Valid,Women's Fashion,Q&Q_Q495J400Y
575548,Net,Mobiles & Tablets,BD_BIG DEAL_5
575549,Valid,Women's Fashion,jasmars_jns002-30
575551,Valid,Women's Fashion,Image_P-247-L
575553,Valid,Mobiles & Tablets,dany_Dany Genius Tab-II
575555,Valid,Home & Living,Rajesh_WO502HL1KZCFCNAFAMZ
575556,Valid,Home & Living,BE_Toothpaste-Dispenser
575557,Valid,Women's Fashion,Rajesh_Bras-1011-M
575559,Net,Health & Sports,Popular International_On call EZ II meter
575560,Net,Health & Sports,Popular International_on call strip 50s
575561,Valid,Men's Fashion,Mardaz_MA305FA1N58A8NAFAMZ-XL
575563,Valid,Men's Fashion,RCP_RCPA-MCTS-NewBeast-M
575565,Valid,Men's Fashion,Relevant_Relevant-S1-56-S
575567,Net,Men's Fashion,Adolphs_AD-15
575568,Net,Men's Fashion,KureshiC_051-waw
575569,Net,Men's Fashion,KureshiC_123-bba
575570,Net,Women's Fashion,SK_CN009
575571,Net,Men's Fashion,mdeal_MD-Gold&Blackwatch
575572,Net,Home & Living,BO_Meat Mallet Steel Hammer - Silver
575573,Net,Home & Living,BE_MEAT-TENDERIZER
575574,Net,Home & Living,JBS_SZ-006
575575,Net,Home & Living,JBS_SZ-005
575576,Net,Home & Living,BO_Cutting-Board-Wooden-Small
575577,Net,Kids & Baby,edukaan_201556
575578,Valid,Entertainment,rub_EZCast_Dongle Wifi Display
575579,Net,School & Education,oxford_9780195793659
575580,Net,Kids & Baby,BO_shovel-truck-orange
575581,Valid,Beauty & Grooming,jjp_02035155-100-999
575582,Net,Superstore,Fantastic_FT-54
575583,Net,Mobiles & Tablets,HKT_HB-5StereoBluetoothHeadset-Gold
575584,Net,Mobiles & Tablets,Rubian_rubian-8741-2926235-3-zoom
575585,Net,Health & Sports,RAJESH_RAJ0296
575586,Valid,Appliances,sinbo_3455
575587,Net,Beauty & Grooming,Value Shop_VS012
575588,Net,Superstore,Nau_Sauces-Stand-Pack-3-in-1-300ml
575589,Net,Superstore,Uni-Closeup-deal
575590,Valid,Mobiles & Tablets,rub_Rubian_VR-Box With Remote
575591,Net,Computing,Rubian_Flexible-Portable-Laptop-E-Table-02
575592,Net,Mobiles & Tablets,BD_BIG DEAL_5
575593,Net,Beauty & Grooming,shopfever_RA235HB1LASJGNAFAMZ
575594,Net,Appliances,anex_AG 631
575595,Net,Men's Fashion,aybeez_ABZ-3530-L
575597,Gross,Men's Fashion,mdeal_DMC-541-8
575599,Gross,Men's Fashion,mdeal_DMC-541-9
575601,Valid,Beauty & Grooming,samsol_1-82039-00057-9
575602,Valid,Mobiles & Tablets,iGeek_MiniWiredSelfieStick-Blue
575603,Valid,Mobiles & Tablets,iGeek_Selfie Stick Universal for All Mobile Phones
575604,Valid,Beauty & Grooming,samsol_1-82039-00045-6
575605,Valid,Beauty & Grooming,samsol_1-82039-00055-5
575606,Valid,Beauty & Grooming,samsol_1-82039-00056-2
575607,Valid,Beauty & Grooming,samsol_1-82039-00011-1
575608,Net,Men's Fashion,mdeal_DMC-541-8
575610,Net,Men's Fashion,mdeal_DMC-541-10
575612,Net,Beauty & Grooming,Nabila_ZEROMAKEUP-PEARL
575613,Net,Women's Fashion,GA_TL-64-A-136087
575614,Net,Women's Fashion,memsaab_1666-C
575615,Gross,Computing,HP_Printer-2132
575616,Valid,Men's Fashion,ss_WC-019-L
575618,Valid,Men's Fashion,SS_RTW-813-L-slim-fit
575620,Valid,Men's Fashion,DOH_DOH-5-L
575622,Valid,Superstore,Uni-Lipton-Knorr-deal
575623,Valid,Superstore,Uni-Sauce-deal
575625,Valid,Mobiles & Tablets,sstop_nanosuction_Iphone6plus_Black
575626,Valid,Soghaat,NDF_Peanut Chikkee 100gm
575627,Valid,Men's Fashion,Ifsha_CU-0158
575628,Net,Men's Fashion,mdeal_DMC-220-Free size
575630,Net,Entertainment,Audionic_Mehfil MH-5 Classic
575631,Net,Men's Fashion,Emo_ABS-34301-M
575633,Valid,Women's Fashion,Image_T-147-M
575635,Valid,Women's Fashion,Starlet_SL-SD-0049Orange-39
575637,Valid,Men's Fashion,WB_S-30-XL
575639,Valid,Mobiles & Tablets,Xiaomi-Redmi-4x-BLACK
575640,Net,Men's Fashion,Adolphs_AD-15
575641,Net,Appliances,mm_AG-1080b
575642,Net,Women's Fashion,GA_PM-143-136189
575643,Net,Mobiles & Tablets,igeek_Pink-Flexible-Tripod-Phone-Stand
575644,Net,Women's Fashion,Rubian_Rubian 066
575645,Net,Women's Fashion,Mardaz_MA305FA01ZT8CNAFAMZ
575646,Net,Appliances,mm_AG-9027
575647,Valid,Men's Fashion,RCP_RCPA-PoloLac-3P-L
575649,Gross,Women's Fashion,GA_SL-364-A-134963
575650,Gross,Women's Fashion,GA_SDS-09-127988
575651,Gross,Women's Fashion,GA_SL-368-B-134972
575652,Net,Mobiles & Tablets,Dany_S-1-Genius
575653,Valid,Mobiles & Tablets,Dany_S-1-Genius
575654,Net,Kids & Baby,Toyworld_TW-96
575655,Net,Appliances,West Point_WF1810
575656,Net,Mobiles & Tablets,a4tech_Head-Phone-HS-60
575657,Net,Appliances,jackpot_JP-1177
575658,Gross,Men's Fashion,OKM_GL-103 LAMBS PULLOVER-BROWN-42
575660,Net,Men's Fashion,KureshiC_CADT-150-ML
575661,Net,Appliances,jackpot_JP-1177
575662,Valid,Home & Living,Lajawab0495BBQStickMetalWhite
575663,Valid,Men's Fashion,Mochika_M0001128-8
575665,Valid,Men's Fashion,Mochika_M0001128-10
575667,Valid,Women's Fashion,GA_TL-53-A-134886
575668,Valid,Women's Fashion,GA_TL-62-B-134896
575669,Net,Men's Fashion,kureshi_HSMF-Male-XL
575671,Valid,Mobiles & Tablets,igeek_MOBILE-CAMERA-LENS
575672,Net,Mobiles & Tablets,"4U_Service_22"
575673,Net,Mobiles & Tablets,emart_Lazy-Mobile-phone-holder
575674,Net,Mobiles & Tablets,Rubian_rubian-7107-2777655-2-zoom
575675,Net,Mobiles & Tablets,Rubian_Rubian Universal Hand Palm Stand for Tablets and Smart Ph
575676,Valid,Mobiles & Tablets,a4tech_Gaming-Bloody-Head-Set-G-300
575677,Net,Women's Fashion,Mardaz_MA305FA1MROPGNAFAMZ
575678,Net,Women's Fashion,Bsense_BSW0013
575679,Net,Beauty & Grooming,GFE_11_fabfoil
575680,Net,Appliances,jackpot_JP-1177
575681,Net,Mobiles & Tablets,ZA_Q Mobile-i7i-Black
575682,Net,Men's Fashion,CK_BF730-VestSleeves-Pack of 3-XL
575684,Valid,Men's Fashion,Arino_AC-005-42
575686,Valid,School & Education,PMA_9789810117238
575687,Valid,Mobiles & Tablets,HAS_2024
575688,Valid,Women's Fashion,DOHDOH10838
575690,Net,Mobiles & Tablets,ZA_qmobile_QMobile Energy X2-Gold
575691,Gross,Entertainment,SharpLC40LE185M
575692,Gross,Men's Fashion,Atalian _DV206A-Black-41
575694,Net,Beauty & Grooming,VITAMIN_KOJIC ACID WHITENING CREAM
575695,Valid,Women's Fashion,MM_MM-031
575696,Valid,Women's Fashion,ZNE_4P-007
575697,Net,Soghaat,Butt_Butter-Toffee-500gms
575698,Valid,Men's Fashion,sitara_RTWE14-MDM-MIX-M
575700,Valid,Men's Fashion,mdeal_MD-Gold&Blackwatch
575701,Valid,Women's Fashion,BT_BT-077
575702,Valid,Women's Fashion,clickbuscollection_clickbus-90-Blue
575703,Valid,Appliances,Fantastic_FT-1154
575704,Valid,Home & Living,GA_Bamboo Towel - 132182
575705,Valid,Women's Fashion,GA_SL-374-136113
575706,Valid,Women's Fashion,GA_TL-72-B-136092
575707,Valid,Women's Fashion,GA_TL-62-C-134895
575708,Valid,Women's Fashion,GA_TL-80-B-134906
575709,Valid,Men's Fashion,AI-TCS-0018Green-M
575711,Net,Women's Fashion,GA_CL-219-A-134816
575712,Net,Men's Fashion,Bata_8189019-40
575714,Gross,Men's Fashion,Bata_8386083-40
575716,Gross,Women's Fashion,Origins_17EA29-M
575718,Gross,Women's Fashion,Impexpo_IMPEXPODLAWNLD3152-Multi Color-L
575720,Gross,Appliances,AYS_Signature-30Wroomsizerefrigerator
575721,Gross,Women's Fashion,dc_DC2-9-M
575723,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575724,Gross,Women's Fashion,valarie_PJ 08 BK -M
575726,Gross,Women's Fashion,fashion cafe_14526-L
575728,Gross,Women's Fashion,MemSaab_8572
575729,Gross,Women's Fashion,MemSaab_8037
575730,Gross,Women's Fashion,MemSaab_403
575731,Gross,Appliances,ST_I299_4
575732,Gross,Women's Fashion,jasmars_td blue-M
575734,Gross,Kids & Baby,Bata_power-4384035-36
575736,Gross,Women's Fashion,Mausummery_0001668-SUT-AQU
575737,Gross,Mobiles & Tablets,Infinix_HotSmartX5010Black
575738,Gross,Men's Fashion,LasaniK_DM_7
575739,Gross,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575740,Net,Superstore,jn_900g
575741,Net,Superstore,KF_Beef-Haleem-435gm
575742,Valid,Men's Fashion,LasaniK_Dm_5
575743,Gross,Entertainment,AYS_32B8500-32-Inches
575744,Net,Health & Sports,Aladdin_Chrome Dumbbells Silver - 2kg
575745,Valid,Appliances,RM_Panasonic-NI-P300
575746,Valid,Women's Fashion,GA_CL-203-A-134882
575747,Valid,Men's Fashion,LasaniK_DM_1
575748,Net,Women's Fashion,GA_C-463-136155
575749,Net,Men's Fashion,ss_Tie-256
575750,Net,Men's Fashion,ss_Tie-258
575751,Net,Women's Fashion,GA_CL-216-A-134854
575752,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575753,Net,Women's Fashion,memsaab_068-B
575754,Net,Men's Fashion,ALHAMRA_US-0965-D
575755,Net,Women's Fashion,Origins_17SE58A-M
575757,Net,Women's Fashion,Origins_ 17PE07-XXS
575759,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575760,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575761,Net,Mobiles & Tablets,Infinix_HotSmartX5010Black
575762,Net,Entertainment,AYS_32-32u561
575763,Gross,Mobiles & Tablets,Infinix_HotSmartX5010Black
575764,Gross,Mobiles & Tablets,Infinix_HotSmartX5010Black
575765,Net,Mobiles & Tablets,Infinix_HotSmartX5010Black
575766,Net,Mobiles & Tablets,e-seller_49
575767,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575768,Gross,Men's Fashion,renna_LL-BBP-BK
575769,Gross,Men's Fashion,renna_LL-BBP-BK
575770,Net,Mobiles & Tablets,Infinix_HotSmartX5010Black
575771,Gross,Home & Living,BO_BBQ Grill with Free -12 -Skewers - Silver
575772,Gross,Home & Living,MartWart_ND-001
575773,Gross,Home & Living,emart_0-80
575774,Gross,Men's Fashion,Atalian _BK17.02-Black-40
575776,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575777,Gross,Women's Fashion,Valarie_PJ09-AQ-S
575779,Gross,Women's Fashion,memsaab_6260-3-Purple
575780,Valid,Men's Fashion,Atalian _BK17.02-Black-40
575782,Gross,Mobiles & Tablets,Infinix_HotSmartX5010Black
575783,Net,Mobiles & Tablets,Infinix_HotSmartX5010Black
575784,Valid,Women's Fashion,Origins_17SE22-S
575786,Valid,Women's Fashion,Valarie_PJ09-AQ-S
575788,Valid,Women's Fashion,memsaab_6260-3-Purple
575789,Net,Mobiles & Tablets,MTA_1029
575790,Net,Superstore,Value Shop_VS034
575791,Net,Superstore,RB_FIK
575792,Valid,Women's Fashion,Mausummery_0001668-SUT-AQU
575793,Valid,Women's Fashion,jasmars_td blue-M
575795,Gross,Women's Fashion,jasmars_td blue-M
575797,Gross,Women's Fashion,Mausummery_0001668-SUT-AQU
575798,Gross,Women's Fashion,clickbuscollection_light-21
575799,Valid,Women's Fashion,JT_Set-01
575800,Gross,Mobiles & Tablets,Infinix_HotSmartX5010Black
575801,Gross,Men's Fashion,oasis_Oasis-007-Free size
575803,Net,Men's Fashion,oasis_Oasis-007-Free size
575805,Gross,Mobiles & Tablets,Infinix_HotSmartX5010Black
575806,Valid,Entertainment,Audionic_Mehfil MH-5 Classic
575807,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575810,Valid,Others,test-product-01
575811,Valid,Men's Fashion,Adolphs_AD-15
575812,Valid,Men's Fashion,Essentials_EDAP020NS-M
575814,Valid,Men's Fashion,Essentials_EDAP020BS-M
575816,Gross,Computing,Logitech_G302
575817,Gross,Computing,Transcend_TS16GJF810G
575818,Net,Computing,a4tech_Gaming-Bloody-Mouse-V7m
575819,Net,Computing,coolBell_CB-2618-Grey
575820,Net,Computing,coolBell_CB-3036-Grey
575821,Valid,Others,test bundle product-test-product-01
575823,Net,Computing,ABT_G100s
575824,Net,Computing,a4tech_Gaming-Bloody-Mouse-TL-80
575825,Valid,Home & Living,Iamofficial_ IAM-WC47
575826,Valid,Home & Living,BE_Toothpaste-Dispenser
575827,Valid,Home & Living,lamp_Lamp Shade Round 3 
575828,Net,Superstore,RB_Veet-bf
575829,Valid,Home & Living,KI_bedsheet-2141
575830,Valid,Home & Living,Linenza_SV-APCK
575831,Valid,Home & Living,SFEVER_SH322OT11EPZONAFAMZ
575832,Valid,Home & Living,GA_Coral Cloud T-150 - 133594
575833,Gross,Women's Fashion,GA_EA-08-144973
575834,Gross,Women's Fashion,GA_EA-19-144981
575835,Net,Mobiles & Tablets,BD_BIG DEAL_10
575836,Net,Home & Living,BD_BIG DEAL_19
575837,Net,Beauty & Grooming,SFEVER_DA371HB0BI5DSNAFAMZ
575838,Net,Beauty & Grooming,LC_8411061545904
575839,Valid,Beauty & Grooming,shopfever_CH813HB02G59SNAFAMZ
575840,Valid,Beauty & Grooming,TO_013-JAGUAR CLASSIC BLACK
575841,Valid,Beauty & Grooming,zaffiro_Z-P-018
575842,Net,Beauty & Grooming,SFEVER_SH650HB0K14DWNAFAMZ
575843,Net,Beauty & Grooming,shopfever_PA384HB0JZAQ0NAFAMZ
575844,Valid,Computing,Logitech_G302
575845,Valid,Computing,Transcend_TS16GJF810G
575846,Valid,Soghaat,cr_ALMOND PLAIN-200 GM
575847,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575848,Gross,Appliances,OAS_EXPO-02056
575849,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575850,Gross,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575851,Net,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575852,Gross,Women's Fashion,jj_JLAWN-S-17-120-A-Mural-Flower
575853,Gross,Mobiles & Tablets,Infinix_HotSmartX5010-Gold
575854,Gross,Mobiles & Tablets,Samsung_ J3-J320F-Black
