"Location_id","Place Name","City","County","State","Region","Zip"
498,Columbus,Columbus,Franklin,OH,Midwest,43217
499,Independence,Independence,Jackson,MO,Midwest,64050
500,Maynard,Maynard,Fayette,IA,Midwest,50655
501,Malabar,Malabar,Brevard,FL,South,32950
502,Luther,Luther,Oklahoma,OK,South,73054
503,North Hollywood,North Hollywood,Los Angeles,CA,West,91609
504,Quantico,Quantico,Wicomico,MD,South,21856
505,Zamora,Zamora,Yolo,CA,West,95698
506,Washington,Washington,District of Columbia,DC,South,20055
507,Hildebran,Hildebran,Burke,NC,South,28637
508,Dallas,Dallas,Dallas,TX,South,75285
509,Flat Rock,Flat Rock,Wayne,MI,Midwest,48134
510,Winfield,Winfield,Marion,AL,South,35594
511,Datil,Datil,Catron,NM,West,87821
512,Hailesboro,Hailesboro,St. Lawrence,NY,Northeast,13645
513,Tustin,Tustin,Orange,CA,West,92782
514,Fresno,Fresno,Fresno,CA,West,93747
515,Crystal,Crystal,Crystal,KY,South,40420
516,Palm Bay,Palm Bay,Brevard,FL,South,32905
517,Versailles,Versailles,Cattaraugus,NY,Northeast,14168
518,Statesville,Statesville,Iredell,NC,South,28687
519,Pine Mountain,Pine Mountain,Harris,GA,South,31822
520,Caldwell,Caldwell,Caldwell,KS,Midwest,67032
521,Pennsville,Pennsville,Pennsville,OH,Midwest,43770
522,Pemberton,Pemberton,Burlington,NJ,Northeast,8068
523,Carlisle,Carlisle,Cumberland,PA,Northeast,17013
524,Tampa,Tampa,Hillsborough,FL,South,33618
525,Barnum,Barnum,Carlton,MN,Midwest,55707
526,Shamrock,Shamrock,Creek,OK,South,74068
527,Harrington Park,Harrington Park,Bergen,NJ,Northeast,7640
528,Sunflower,Sunflower,Sunflower,MS,South,38778
529,Gulfport,Gulfport,Gulfport,MS,South,39500
530,Garciasville,Garciasville,Starr,TX,South,78547
531,Clarksville,Clarksville,Montgomery,TN,South,37044
532,Williston Park,Williston Park,Nassau,NY,Northeast,11596
533,Kalamazoo,Kalamazoo,Kalamazoo,MI,Midwest,49005
534,Gaylordsville,Gaylordsville,Litchfield,CT,Northeast,6755
535,Venice,Venice,Sarasota,FL,South,34285
536,Medina,Medina,Medina,OH,Midwest,44258
537,Fordyce,Fordyce,Cedar,NE,Midwest,68736
538,Rusk,Rusk,Cherokee,TX,South,75785
539,Watkins,Watkins,Benton,IA,Midwest,52354
540,Tacna,Tacna,Yuma,AZ,West,85352
541,Niagara University,Niagara University,Niagara,NY,Northeast,14109
542,Valera,Valera,Coleman,TX,South,76884
543,Marston,Marston,Richmond,NC,South,28363
544,Latah,Latah,Spokane,WA,West,99018
545,Osceola Mills,Osceola Mills,Clearfield,PA,Northeast,16666
546,Swea City,Swea City,Kossuth,IA,Midwest,50590
547,Eastland,Eastland,Eastland,TX,South,76448
548,Massillon,Massillon,Stark,OH,Midwest,44647
549,Chardon,Chardon,Geauga,OH,Midwest,44024
550,West Chester,West Chester,West Chester,PA,Northeast,19388
551,Quincy,Quincy,Adams,IL,Midwest,62301
552,Lowndesboro,Lowndesboro,Lowndes,AL,South,36752
553,Clara,Clara,Wayne,MS,South,39324
554,Youngsville,Youngsville,Franklin,NC,South,27596
555,East Greenville,East Greenville,Montgomery,PA,Northeast,18041
556,Neihart,Neihart,Cascade,MT,West,59465
557,Rush City,Rush City,Chisago,MN,Midwest,55069
558,Colfax,Colfax,Richland,ND,Midwest,58018
559,Mansfield,Mansfield,Richland,OH,Midwest,44902
560,Apache Junction,Apache Junction,Pinal,AZ,West,85119
561,Tarlton,Tarlton,Pickaway,OH,Midwest,43156
562,Speed,Speed,Edgecombe,NC,South,27881
563,Wilson,Wilson,Ellsworth,KS,Midwest,67490
564,Bradenton,Bradenton,Manatee,FL,South,34209
565,Houston,Houston,Harris,TX,South,77226
566,Ringwood,Ringwood,Major,OK,South,73768
567,Salina,Salina,Saline,KS,Midwest,67402
568,Ogden,Ogden,Weber,UT,West,84412
569,Albuquerque,Albuquerque,Bernalillo,NM,West,87121
570,Stoneville,Stoneville,Washington,MS,South,38776
571,Marion,Marion,Guadalupe,TX,South,78124
572,Fallon,Fallon,Churchill,NV,West,89407
573,Brooklyn,Brooklyn,Kings,NY,Northeast,11204
574,Crabtree,Crabtree,Westmoreland,PA,Northeast,15624
575,Turners,Turners,Greene,MO,Midwest,65765
576,Newhall,Newhall,McDowell,WV,South,24866
577,Portland,Portland,Multnomah,OR,West,97256
578,Avalon,Avalon,Los Angeles,CA,West,90704
579,Dolan Springs,Dolan Springs,Mohave,AZ,West,86441
580,Geneva,Geneva,Bear Lake,ID,West,83238
581,Buffalo,Buffalo,Erie,NY,Northeast,14276
582,Checotah,Checotah,McIntosh,OK,South,74426
583,Bristow,Bristow,Perry,IN,Midwest,47515
584,Waverly,Waverly,Codington,SD,Midwest,57202
585,Marthasville,Marthasville,Warren,MO,Midwest,63357
586,Merry Hill,Merry Hill,Bertie,NC,South,27957
587,Enid,Enid,Garfield,OK,South,73705
588,Palm City,Palm City,Martin,FL,South,34991
589,Tampa,Tampa,Hillsborough,FL,South,33681
590,Columbia,Columbia,Richland,SC,South,29215
591,Blanchard,Blanchard,Page,IA,Midwest,51630
592,Nokomis,Nokomis,Sarasota,FL,South,34275
593,Saint Louis,Saint Louis,St. Louis (city),MO,Midwest,63108
594,Post Mills,Post Mills,Orange,VT,Northeast,5058
595,Saint Paul,Saint Paul,Washington,MN,Midwest,55128
596,Greer,Greer,Apache,AZ,West,85927
597,Burbank,Burbank,Los Angeles,CA,West,91507
598,Hot Springs Village,Hot Springs Village,Garland,AR,South,71909
599,Roebuck,Roebuck,Spartanburg,SC,South,29376
600,Grandview,Grandview,Rhea,TN,South,37337
601,Bethlehem,Bethlehem,Meade,SD,Midwest,57708
602,Belle Plaine,Belle Plaine,Benton,IA,Midwest,52208
603,Long Grove,Long Grove,Scott,IA,Midwest,52756
604,Closter,Closter,Bergen,NJ,Northeast,7624
605,Russiaville,Russiaville,Howard,IN,Midwest,46979
606,San Marino,San Marino,Los Angeles,CA,West,91108
607,Frankfort,Frankfort,Franklin,KY,South,40621
608,Huntington,Huntington,Cabell,WV,South,25777
609,Richville,Richville,St. Lawrence,NY,Northeast,13681
610,Friendship,Friendship,Adams,WI,Midwest,53934
611,Union Mills,Union Mills,LaPorte,IN,Midwest,46382
612,Winter,Winter,Sawyer,WI,Midwest,54896
613,Pineville,Pineville,Rapides,LA,South,71361
614,Wallingford,Wallingford,Fleming,KY,South,41093
615,Mobile,Mobile,Mobile,AL,South,36652
616,Peacham,Peacham,Caledonia,VT,Northeast,5862
617,El Paso,El Paso,El Paso,TX,South,79954
618,Jonas Ridge,Jonas Ridge,Burke,NC,South,28641
619,Longford,Longford,Clay,KS,Midwest,67458
620,Macon,Macon,Bibb,GA,South,31211
621,Stockton,Stockton,San Joaquin,CA,West,95201
622,Windfall,Windfall,Tipton,IN,Midwest,46076
623,M C B H Kaneohe Bay,M C B H Kaneohe Bay,Honolulu,HI,West,96863
624,Albion,Albion,Marshall,IA,Midwest,50005
625,Rollins,Rollins,Lake,MT,West,59931
626,Rockland,Rockland,La Crosse,WI,Midwest,54653
627,Oklahoma City,Oklahoma City,Oklahoma,OK,South,73180
628,Parsons,Parsons,Decatur,TN,South,38363
629,Ocklawaha,Ocklawaha,Marion,FL,South,32179
630,Brooklyn,Brooklyn,Anne Arundel,MD,South,21225
631,Sheffield,Sheffield,Warren,PA,Northeast,16347
632,Fishs Eddy,Fishs Eddy,Delaware,NY,Northeast,13774
633,Marlin,Marlin,Grant,WA,West,98832
634,Leopold,Leopold,Perry,IN,Midwest,47551
635,Buffalo,Buffalo,Erie,NY,Northeast,14265
636,Millstone,Millstone,Letcher,KY,South,41838
637,Pleasantville,Pleasantville,Hickman,TN,South,37147
638,Youngsville,Youngsville,Lafayette,LA,South,70592
639,Hemphill,Hemphill,McDowell,WV,South,24842
640,Old Fields,Old Fields,Hardy,WV,South,26845
641,Eucha,Eucha,Delaware,OK,South,74342
642,Little Rock,Little Rock,Little Rock,AR,South,72208
643,Niantic,Niantic,New London,CT,Northeast,6357
644,Fairview,Fairview,Christian,KY,South,42221
645,Jefferson,Jefferson,Coos,NH,Northeast,3583
646,Burkettsville,Burkettsville,Mercer,OH,Midwest,45310
647,Altaville,Altaville,Calaveras,CA,West,95221
648,Berlin,Berlin,Rensselaer,NY,Northeast,12022
649,Houston,Houston,Harris,TX,South,77271
650,Crandall,Crandall,Kaufman,TX,South,75114
651,Adkins,Adkins,Bexar,TX,South,78101
652,Findlay,Findlay,Hancock,OH,Midwest,45840
653,Mitchell,Mitchell,Davison,SD,Midwest,57301
654,Elmo,Elmo,Lake,MT,West,59915
655,Pleasant Grove,Pleasant Grove,Sutter,CA,West,95668
656,Lincoln,Lincoln,Lancaster,NE,Midwest,68506
657,Belleville,Belleville,St. Clair,IL,Midwest,62221
658,Los Alamos,Los Alamos,Los Alamos,NM,West,87545
659,Sims,Sims,Wilson,NC,South,27880
660,Southport,Southport,Brunswick,NC,South,28461
661,Middle Bass,Middle Bass,Ottawa,OH,Midwest,43446
662,Plano,Plano,Collin,TX,South,75086
663,Hargill,Hargill,Hidalgo,TX,South,78549
664,Melrose Park,Melrose Park,Cook,IL,Midwest,60160
665,South New Berlin,South New Berlin,Chenango,NY,Northeast,13843
666,Batesville,Batesville,Ripley,IN,Midwest,47006
667,Cleveland,Cleveland,Cuyahoga,OH,Midwest,44130
668,Colona,Colona,Henry,IL,Midwest,61241
669,Forest Park,Forest Park,Clayton,GA,South,30297
670,Nashua,Nashua,Hillsborough,NH,Northeast,3062
671,Alachua,Alachua,Alachua,FL,South,32615
672,Denison,Denison,Grayson,TX,South,75021
673,Chicago,Chicago,Cook,IL,Midwest,60624
674,Vining,Vining,Tama,IA,Midwest,52348
675,Carolina,Carolina,Washington,RI,Northeast,2812
676,Norwalk,Norwalk,Los Angeles,CA,West,90652
677,Washington,Washington,District of Columbia,DC,South,20201
678,Keysville,Keysville,Burke,GA,South,30816
679,Silver Star,Silver Star,Madison,MT,West,59751
680,Sunderland,Sunderland,Franklin,MA,Northeast,1375
681,Baldwin City,Baldwin City,Douglas,KS,Midwest,66006
682,Metter,Metter,Candler,GA,South,30439
683,Anaheim,Anaheim,Orange,CA,West,92899
684,Somersworth,Somersworth,Strafford,NH,Northeast,3878
685,Austin,Austin,Travis,TX,South,78756
686,Pioneer,Pioneer,Campbell,TN,South,37847
687,Marlboro,Marlboro,Ulster,NY,Northeast,12542
688,Lancaster,Lancaster,Wabash,IL,Midwest,62855
689,Salt Point,Salt Point,Dutchess,NY,Northeast,12578
690,North Benton,North Benton,Mahoning,OH,Midwest,44449
691,Monroe,Monroe,Monroe,MI,Midwest,48162
692,New York City,New York City,New York,NY,Northeast,10184
693,Mount Pleasant,Mount Pleasant,Marshall,MS,South,38649
694,Bethel,Bethel,Anoka,MN,Midwest,55005
695,Harrisville,Harrisville,Providence,RI,Northeast,2830
696,Redondo Beach,Redondo Beach,Los Angeles,CA,West,90278
697,Goochland,Goochland,Goochland,VA,South,23063
698,Castlewood,Castlewood,Hamlin,SD,Midwest,57223
699,Pelham,Pelham,Caswell,NC,South,27311
700,Deaver,Deaver,Big Horn,WY,West,82421
701,Plain Dealing,Plain Dealing,Bossier,LA,South,71064
702,Colts Neck,Colts Neck,Monmouth,NJ,Northeast,7722
703,Portland,Portland,Multnomah,OR,West,97203
704,Grand Rapids,Grand Rapids,Kent,MI,Midwest,49501
705,Springtown,Springtown,Springtown,AR,South,72767
706,New Orleans,New Orleans,Orleans,LA,South,70167
707,Carpenter,Carpenter,Mitchell,IA,Midwest,50426
708,Chattanooga,Chattanooga,Hamilton,TN,South,37404
709,Moreno Valley,Moreno Valley,Riverside,CA,West,92553
710,Los Angeles,Los Angeles,Los Angeles,CA,West,91462
711,Lemoore,Lemoore,Kings,CA,West,93246
712,Durham,Durham,Durham,NC,South,27707
713,High Bridge,High Bridge,Ashland,WI,Midwest,54846
714,Pleasant Grove,Pleasant Grove,Jefferson,AL,South,35127
715,Bear River City,Bear River City,Box Elder,UT,West,84301
716,Weesatche,Weesatche,Goliad,TX,South,77993
717,Effingham,Effingham,Florence,SC,South,29541
718,Saint Louis,Saint Louis,St. Louis (city),MO,Midwest,63199
719,Jasper,Jasper,Newton,AR,South,72641
720,Mozelle,Mozelle,Leslie,KY,South,40858
721,Bloomingdale,Bloomingdale,DuPage,IL,Midwest,60117
722,Sevierville,Sevierville,Sevier,TN,South,37876
723,Lancaster,Lancaster,Los Angeles,CA,West,93584
724,Caneyville,Caneyville,Grayson,KY,South,42721
725,Lodi,Lodi,Columbia,WI,Midwest,53555
726,Ocean Park,Ocean Park,York,ME,Northeast,4063
727,Oley,Oley,Berks,PA,Northeast,19547
728,Redfield,Redfield,Spink,SD,Midwest,57469
729,Cannelburg,Cannelburg,Daviess,IN,Midwest,47519
730,Sioux City,Sioux City,Woodbury,IA,Midwest,51102
731,Reed City,Reed City,Osceola,MI,Midwest,49677
732,Brickeys,Brickeys,Lee,AR,South,72320
733,Spring,Spring,Harris,TX,South,77379
734,Layton,Layton,Davis,UT,West,84040
735,Keyes,Keyes,Cimarron,OK,South,73947
736,Jefferson,Jefferson,Union,SD,Midwest,57038
737,Topaz,Topaz,Mono,CA,West,96133
738,Fillmore,Fillmore,Ventura,CA,West,93015
739,Etna,Etna,Licking,OH,Midwest,43018
740,Kentfield,Kentfield,Marin,CA,West,94914
741,Fairdale,Fairdale,Raleigh,WV,South,25839
742,Rochester,Rochester,Monroe,NY,Northeast,14626
743,Florida,Florida,Orange,NY,Northeast,10921
744,Hermitage,Hermitage,Hickory,MO,Midwest,65668
745,Laguna Hills,Laguna Hills,Orange,CA,West,92654
746,Gatewood,Gatewood,Ripley,MO,Midwest,63942
747,Supply,Supply,Supply,VA,South,22559
748,Richmond,Richmond,Berkshire,MA,Northeast,1254
749,Waukee,Waukee,Dallas,IA,Midwest,50263
750,Countyline,Countyline,Stephens,OK,South,73425
751,Des Moines,Des Moines,Polk,IA,Midwest,50940
752,Bayville,Bayville,Nassau,NY,Northeast,11709
753,Rock Island,Rock Island,Warren,TN,South,38581
754,Myrtle Beach,Myrtle Beach,Horry,SC,South,29572
755,Denver,Denver,Denver,CO,West,80244
756,Plymouth,Plymouth,Amador,CA,West,95669
757,Carey,Carey,Childress,TX,South,79222
758,Kemblesville,Kemblesville,Chester,PA,Northeast,19347
759,Hoopeston,Hoopeston,Vermilion,IL,Midwest,60942
760,Lula,Lula,Hall,GA,South,30554
761,Columbus,Columbus,Franklin,OH,Midwest,43266
762,Lake Forest,Lake Forest,Lake,IL,Midwest,60045
763,Kissimmee,Kissimmee,Polk,FL,South,34759
764,Cochiti Pueblo,Cochiti Pueblo,Sandoval,NM,West,87072
765,Port Charlotte,Port Charlotte,Charlotte,FL,South,33949
766,Rockingham,Rockingham,Richmond,NC,South,28379
767,Sand Point,Sand Point,Aleutians East,AK,West,99661
768,Prairie Hill,Prairie Hill,Limestone,TX,South,76678
769,Portland,Portland,Multnomah,OR,West,97230
770,Montrose,Montrose,Effingham,IL,Midwest,62445
771,North Tonawanda,North Tonawanda,Niagara,NY,Northeast,14120
772,Selma,Selma,Johnston,NC,South,27576
773,Palmer Lake,Palmer Lake,El Paso,CO,West,80133
774,Morland,Morland,Graham,KS,Midwest,67650
775,Clarkston,Clarkston,Oakland,MI,Midwest,48346
776,Dallas,Dallas,Dallas,TX,South,75214
777,La Grange,La Grange,Stanislaus,CA,West,95329
778,Swanville,Swanville,Morrison,MN,Midwest,56382
779,Golden,Golden,Adams,IL,Midwest,62339
780,Cross Plains,Cross Plains,Robertson,TN,South,37049
781,Duquette,Duquette,Duquette,MN,Midwest,55729
782,Prospect Heights,Prospect Heights,Cook,IL,Midwest,60070
783,Temple,Temple,Bell,TX,South,76508
784,New York City,New York City,New York,NY,Northeast,10165
785,Ellerslie,Ellerslie,Harris,GA,South,31807
786,Mission,Mission,Hidalgo,TX,South,78574
787,Parksley,Parksley,Accomack,VA,South,23421
788,Aliceville,Aliceville,Pickens,AL,South,35442
789,Oconee,Oconee,Shelby,IL,Midwest,62553
790,Westover,Westover,Shelby,AL,South,35185
791,Fairbanks,Fairbanks,Fairbanks North Star,AK,West,99706
792,Minier,Minier,Tazewell,IL,Midwest,61759
793,West,West,McLennan,TX,South,76691
794,Omaha,Omaha,Douglas,NE,Midwest,68105
795,Catoosa,Catoosa,Rogers,OK,South,74015
796,Rockbridge,Rockbridge,Hocking,OH,Midwest,43149
797,Nashville,Nashville,Davidson,TN,South,37222
798,Snook,Snook,Burleson,TX,South,77878
799,Grassy Creek,Grassy Creek,Ashe,NC,South,28631
800,El Paso,El Paso,El Paso,TX,South,79988
801,Hammond,Hammond,Tangipahoa,LA,South,70402
802,Glencross,Glencross,Dewey,SD,Midwest,57630
803,Westons Mills,Westons Mills,Cattaraugus,NY,Northeast,14788
804,Riverton,Riverton,Litchfield,CT,Northeast,6065
805,Sandy,Sandy,Salt Lake,UT,West,84070
806,San Jose,San Jose,Santa Clara,CA,West,95161
807,Morganfield,Morganfield,Union,KY,South,42437
808,Vulcan,Vulcan,Mingo,WV,South,25697
809,Fombell,Fombell,Beaver,PA,Northeast,16123
810,Clarendon,Clarendon,Columbus,NC,South,28432
811,Helena,Helena,Phillips,AR,South,72342
812,Beaver Island,Beaver Island,Charlevoix,MI,Midwest,49782
813,Hercules,Hercules,Contra Costa,CA,West,94547
814,Harpursville,Harpursville,Broome,NY,Northeast,13787
815,Lovell,Lovell,Oxford,ME,Northeast,4051
816,Scottsville,Scottsville,Allen,KY,South,42164
817,Port Huron,Port Huron,St. Clair,MI,Midwest,48060
818,Winsted,Winsted,McLeod,MN,Midwest,55395
819,Red Hill,Red Hill,Montgomery,PA,Northeast,18076
820,Kewanee,Kewanee,New Madrid,MO,Midwest,63860
821,Olathe,Olathe,Johnson,KS,Midwest,66062
822,Chesterfield,Chesterfield,St. Louis,MO,Midwest,63006
823,Lyme Center,Lyme Center,Grafton,NH,Northeast,3769
824,Valdese,Valdese,Burke,NC,South,28690
825,West Tisbury,West Tisbury,Dukes,MA,Northeast,2575
826,Smithboro,Smithboro,Tioga,NY,Northeast,13840
827,Monticello,Monticello,Lewis,MO,Midwest,63457
828,Roslindale,Roslindale,Suffolk,MA,Northeast,2131
829,El Paso,El Paso,El Paso,TX,South,79941
830,Manito,Manito,Mason,IL,Midwest,61546
831,East Hartford,East Hartford,Hartford,CT,Northeast,6138
832,Boyd,Boyd,Carbon,MT,West,59013
833,Reno,Reno,Washoe,NV,West,89506
834,Holland Patent,Holland Patent,Oneida,NY,Northeast,13354
835,Chicago,Chicago,Cook,IL,Midwest,60602
836,Rock Falls,Rock Falls,Cerro Gordo,IA,Midwest,50467
837,Burlingame,Burlingame,San Mateo,CA,West,94012
838,San Diego,San Diego,San Diego,CA,West,92136
839,Kansas City,Kansas City,Wyandotte,KS,Midwest,66103
840,Washington,Washington,District of Columbia,DC,South,20099
841,Osgood,Osgood,Ripley,IN,Midwest,47037
842,West Palm Beach,West Palm Beach,Palm Beach,FL,South,33401
843,Concordville,Concordville,Delaware,PA,Northeast,19331
844,Rising Sun,Rising Sun,Ohio,IN,Midwest,47040
845,Cordova,Cordova,Rock Island,IL,Midwest,61242
846,Lena,Lena,Stephenson,IL,Midwest,61048
847,Gillette,Gillette,Campbell,WY,West,82717
848,Harmonsburg,Harmonsburg,Crawford,PA,Northeast,16422
849,Queen City,Queen City,Cass,TX,South,75572
850,Cushing,Cushing,Nacogdoches,TX,South,75760
851,Willis,Willis,Montgomery,TX,South,77318
852,Port Arthur,Port Arthur,Jefferson,TX,South,77642
853,Covington,Covington,Garfield,OK,South,73730
854,Salter Path,Salter Path,Carteret,NC,South,28575
855,Wright,Wright,Campbell,WY,West,82732
856,Ridgeville Corners,Ridgeville Corners,Henry,OH,Midwest,43555
857,Huntington,Huntington,Baker,OR,West,97907
858,East Baldwin,East Baldwin,Cumberland,ME,Northeast,4024
859,Weymouth,Weymouth,Norfolk,MA,Northeast,2189
860,Greenville,Greenville,Greenville,SC,South,29613
861,Hamburg,Hamburg,Sussex,NJ,Northeast,7419
862,Wing,Wing,Burleigh,ND,Midwest,58494
863,Selden,Selden,Suffolk,NY,Northeast,11784
864,Calhoun City,Calhoun City,Calhoun,MS,South,38916
865,Floweree,Floweree,Chouteau,MT,West,59440
866,Aladdin,Aladdin,Crook,WY,West,82710
867,Akron,Akron,Lancaster,PA,Northeast,17501
868,Oklahoma City,Oklahoma City,Oklahoma,OK,South,73198
869,Kennebunkport,Kennebunkport,York,ME,Northeast,4046
870,Cypress Inn,Cypress Inn,Wayne,TN,South,38452
871,Elysian Fields,Elysian Fields,Harrison,TX,South,75642
872,Decatur,Decatur,DeKalb,GA,South,30037
873,Poth,Poth,Wilson,TX,South,78147
874,Manila,Manila,Mississippi,AR,South,72442
875,Martinsville,Martinsville,Nacogdoches,TX,South,75958
876,Houston,Houston,Harris,TX,South,77245
877,Coldspring,Coldspring,San Jacinto,TX,South,77331
878,Knoxville,Knoxville,Knoxville,TN,South,37955
879,Lake,Lake,Clare,MI,Midwest,48632
880,Westmoreland,Westmoreland,Pottawatomie,KS,Midwest,66549
881,Bronx,Bronx,Bronx,NY,Northeast,10400
882,Sicklerville,Sicklerville,Camden,NJ,Northeast,8081
883,Yulee,Yulee,Nassau,FL,South,32097
884,Greenwood,Greenwood,Greenwood,SC,South,29649
885,Masonville,Masonville,Larimer,CO,West,80541
886,Birmingham,Birmingham,Oakland,MI,Midwest,48009
887,Aquashicola,Aquashicola,Carbon,PA,Northeast,18012
888,Johnstown,Johnstown,Cambria,PA,Northeast,15906
889,Lake Wilson,Lake Wilson,Murray,MN,Midwest,56151
890,Pungoteague,Pungoteague,Accomack,VA,South,23422
891,Jamaica,Jamaica,Guthrie,IA,Midwest,50128
892,Rudolph,Rudolph,Wood,OH,Midwest,43462
893,Upper Jay,Upper Jay,Essex,NY,Northeast,12987
894,Hillister,Hillister,Tyler,TX,South,77624
895,Bailey,Bailey,Park,CO,West,80421
896,Magnolia,Magnolia,Harrison,IA,Midwest,51550
897,Colville,Colville,Stevens,WA,West,99114
898,Elmira,Elmira,Chemung,NY,Northeast,14904
899,Provo,Provo,Utah,UT,West,84602
900,Nerstrand,Nerstrand,Rice,MN,Midwest,55053
901,Pittsburgh,Pittsburgh,Allegheny,PA,Northeast,15237
902,Vero Beach,Vero Beach,Indian River,FL,South,32966
903,Springerton,Springerton,White,IL,Midwest,62887
904,Bethlehem,Bethlehem,Northampton,PA,Northeast,18016
905,Edinboro,Edinboro,Erie,PA,Northeast,16444
906,Shallotte,Shallotte,Brunswick,NC,South,28459
907,Boswell,Boswell,Benton,IN,Midwest,47921
908,Washington,Washington,District of Columbia,DC,South,20222
909,New Smyrna Beach,New Smyrna Beach,Volusia,FL,South,32169
910,Chatfield,Chatfield,Navarro,TX,South,75105
911,Portland,Portland,Washington,OR,West,97223
912,Tallevast,Tallevast,Manatee,FL,South,34270
913,Rochester,Rochester,Monroe,NY,Northeast,14611
914,Montezuma,Montezuma,Parke,IN,Midwest,47862
915,Saint Louis,Saint Louis,St. Louis,MO,Midwest,63141
916,Lebanon,Lebanon,Hunterdon,NJ,Northeast,8833
917,West Townsend,West Townsend,Middlesex,MA,Northeast,1474
918,Burnside,Burnside,Webster,IA,Midwest,50521
919,Piney Fork,Piney Fork,Jefferson,OH,Midwest,43941
